id	title	description	link	color	price	height	width	weight	image link	brand	gtin	mpn	product type	google product category	quantity	condition	currency	adwords_redirect	c:drlp	adwords_queryparam	adwords_labels	availability	created_date	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	google_funded_promotion_eligibility
KCH-22-25	Hotel Key Card Holders (3 3/8 x 6) - Smoke - Gray - Pack of 25	Hotel Key Card Holders in Smoke are small pocket folders that measure 3 3/8" x 6" and are constructed to hold hotel key cards, gift cards or any standard size card. Available both printed and plain, in both large and small quantities, your company logo and branding will look perfect printed on the front, back or inside. Made from thick, durable 100lb. LUX Smoke cover stock in a dark gray color with a luxurious, professional look and feel.	https://www.folders.com/blank-card-holders/hotel-key-card-holders-smoke?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=KCH-22	Gray	13.95	6.0 inches	3.4 inches	0.5 pounds	https://www.folders.com/images/products/detail/KCH-22.jpg?ts=10239123	Folders.com		KCH-22-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-card-holders/hotel-key-card-holders-smoke	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-card-holders%2Fhotel-key-card-holders-smoke	adtype={adtype}	Blank Card Holders,Folders,3 3/8 x 6,Smoke,BID,remarketing	in stock	2018-03-20 16:39:00						
KCH-BULI-25	Hotel Key Card Holders (3 3/8 x 6) - Nautical Blue Linen - Pack of 25	Hotel Key Card Holders in Nautical Blue Linen are small pocket folders that measure 3 3/8" x 6" and are constructed to hold hotel key cards, gift cards or any standard size card. Available both printed and plain, in both large and small quantities, your company logo and branding will look perfect printed on the front, back or inside. Made from thick, durable 100lb. LUX Nautical Blue Linen cover stock in a dark blue color with a woven linen texture.	https://www.folders.com/blank-card-holders/hotel-key-card-holders-nautical-blue-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=KCH-BULI	Blue	9.95	6.0 inches	3.4 inches	0.5 pounds	https://www.folders.com/images/products/detail/KCH-BULI.jpg?ts=10239123	Folders.com		KCH-BULI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-card-holders/hotel-key-card-holders-nautical-blue-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-card-holders%2Fhotel-key-card-holders-nautical-blue-linen	adtype={adtype}	Blank Card Holders,Folders,3 3/8 x 6,Nautical Blue Linen,BID,remarketing	in stock	2018-03-20 16:38:54						
KCH-WG120-25	Hotel Key Card Holders (3 3/8 x 6) - Bright White Gloss - Pack of 25	Hotel Key Card Holders in Bright White Gloss are small pocket folders that measure 3 3/8 x 6 and are constructed to hold hotel key cards, gift cards or any standard size card. Available both printed and plain, in both large and small quantities, your company logo and branding will look perfect printed on the front, back or inside. Made from thick, durable 120lb. cover stock in a bright white color with a luxurious, professional look and feel.	https://www.folders.com/blank-card-holders/hotel-key-card-holders-bright-white-gloss?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=KCH-WG120	White	6.95	6.0 inches	3.4 inches	0.5 pounds	https://www.folders.com/images/products/detail/KCH-WG120.jpg?ts=10239123	Folders.com		KCH-WG120-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-card-holders/hotel-key-card-holders-bright-white-gloss	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-card-holders%2Fhotel-key-card-holders-bright-white-gloss	adtype={adtype}	Blank Card Holders,Folders,3 3/8 x 6,Bright White Gloss,BID,remarketing	in stock	2018-03-20 16:39:32						
KHF-NLI-25	Hotel Key Card Holders (3 3/8 x 6) - Natural Linen - Pack of 25	Key Card Holders are small pocket folders created to hold hotel key cards, gift cards or any standard size card. Available both printed and plain, in both large and small quantities, your company logo and branding will look perfect printed on the front, back or inside. This Natural Linen texture is made of hefty 100lb. cover stock and provides a luxurious, professional look and feel.	https://www.folders.com/blank-card-holders/hotel-key-card-holders-natural-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=KHF-NLI	Natural	10.95	6.0 inches	3.4 inches	0.5 pounds	https://www.folders.com/images/products/detail/KHF-NLI.jpg?ts=10239123	Folders.com	646223061796	KHF-NLI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-card-holders/hotel-key-card-holders-natural-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-card-holders%2Fhotel-key-card-holders-natural-linen	adtype={adtype}	Blank Card Holders,Folders,3 3/8 x 6,Natural Linen,BID,remarketing	in stock	2016-01-12 15:49:52						
KHF-WLI-25	Hotel Key Card Holders (3 3/8 x 6) - White Linen - Pack of 25	Key Card Holders are small pocket folders created to hold hotel key cards, gift cards or any standard size card. Available both printed and plain, in both large and small quantities, your company logo and branding will look perfect printed on the front, back or inside. This White Linen folder is made of hefty 100lb. cover stock and provides a luxurious, professional look and feel.	https://www.folders.com/blank-card-holders/hotel-key-card-holders-white-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=KHF-WLI	White	7.95	6.0 inches	3.4 inches	0.5 pounds	https://www.folders.com/images/products/detail/KHF-WLI.jpg?ts=10239123	Folders.com	646223061819	KHF-WLI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-card-holders/hotel-key-card-holders-white-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-card-holders%2Fhotel-key-card-holders-white-linen	adtype={adtype}	Blank Card Holders,Folders,3 3/8 x 6,White Linen,BID,remarketing	in stock	2016-01-12 15:49:52						
LB-LB122-1	Large Mailing Boxes - Rainbow Birthday - Assorted - Pack of 1	Large Mailing Box in Rainbow Birthday is a festive colored gift box with a happy birthday print. Constructed of thick book board, this gift box is sturdy enough to protect and package your gift when shipping. For sealing simply secure with the tuck tab located on the side of the box. Presentation boxes are shipped flap, simply fold the box's sides up and secure with the tuck tab.	https://www.folders.com/boxes/large-mailing-boxes-rainbow-birthday?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=LB-LB122	Assorted	4.95	3.0 inches	18.0 inches	0.0 pounds	https://www.folders.com/images/products/detail/LB-LB122.jpg?ts=10239123	Folders.com		LB-LB122-1	Box	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/boxes/large-mailing-boxes-rainbow-birthday	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fboxes%2Flarge-mailing-boxes-rainbow-birthday	adtype={adtype}	Boxes,Shipping & Packaging,18 x 12 x 3,Rainbow Birthday,BID,remarketing	in stock	2020-01-21 10:12:33						
LE-LY122-1	Large Tyvek Padded Mailing Envelopes - Rainbow Birthday - Assorted - Pack of 1	11" x 15 1/2" Large Mailing Envelope in Rainbow Birthday are colorful designer envelopes of Tyvek padded mailers. The padded inner lining protects contents inside with a sturdy layer of foam padding. Best of all this mailer is tear, puncture or water resistant. For sealing simply remove the adhesive for the flap or your envelope, press, and seal. These envelopes are printed with linseed and soybean oil derived non-toxic inks and have have a foam lining made from 100% recycled resin. 	https://www.folders.com/tyvek/large-tyvek-padded-mailing-envelopes-rainbow-birthday?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=LE-LY122	Assorted	4.95	15.5 inches	11.0 inches	0.0 pounds	https://www.folders.com/images/products/detail/LE-LY122.jpg?ts=10239123	Folders.com		LE-LY122-1	Mailer	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/tyvek/large-tyvek-padded-mailing-envelopes-rainbow-birthday	https%3A%2F%2Fwww%2Efolders%2Ecom%2Ftyvek%2Flarge-tyvek-padded-mailing-envelopes-rainbow-birthday	adtype={adtype}	Tyvek®,Shipping & Packaging,11 x 15 1/2,Rainbow Birthday,BID,remarketing	in stock	2020-01-21 10:12:32						
LE-LY124-1	Large Tyvek Padded Mailing Envelopes - Emojis - Assorted - Pack of 1	11" x 15 1/2" Medium Mailing Envelope in Emoji are colorful designer envelopes of Tyvek padded mailers. The padded inner lining protects contents inside with a sturdy layer of foam padding. Best of all this mailer is tear, puncture or water resistant. For sealing simply remove the adhesive for the flap or your envelope, press, and seal. These envelopes are printed with linseed and soybean oil derived non-toxic inks and have have a foam lining made from 100% recycled resin. 	https://www.folders.com/tyvek/large-tyvek-padded-mailing-envelopes-emojis?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=LE-LY124	Assorted	4.95	15.5 inches	11.0 inches	0.0 pounds	https://www.folders.com/images/products/detail/LE-LY124.jpg?ts=10239123	Folders.com		LE-LY124-1	Mailer	Office Supplies > Filing & Organization > File Folders	1	new	USD	https://www.folders.com/tyvek/large-tyvek-padded-mailing-envelopes-emojis	https%3A%2F%2Fwww%2Efolders%2Ecom%2Ftyvek%2Flarge-tyvek-padded-mailing-envelopes-emojis	adtype={adtype}	Tyvek®,Shipping & Packaging,11 x 15 1/2,Emojis,BID,remarketing	in stock	2020-01-21 10:12:32						
LEPF-NLI-25	9 1/2 x 14 1/2 Legal Presentation Folders - Natural Linen - Pack of 25	Legal Size folders in Natural Linen with a standard two pocket design measure 9 1/2" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and the right pocket features card slits to securely hold and display standard size business cards (3 1/2" x 2"). Both pockets are also die-cut in a v-split style to prevent buckling when opening and closing the covers. This folder is created from thick, durable 100lb. cover stock in a classic, deep red color with a high-quality linen texture. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/blank-legal-folders/9-1-2-x-14-1-2-legal-presentation-folders-natural-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=LEPF-NLI	Natural	20.95	14.5 inches	9.5 inches	4.1 pounds	https://www.folders.com/images/products/detail/LEPF-NLI.jpg?ts=10239123	Folders.com	646223061840	LEPF-NLI-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-legal-folders/9-1-2-x-14-1-2-legal-presentation-folders-natural-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-legal-folders%2F9-1-2-x-14-1-2-legal-presentation-folders-natural-linen	adtype={adtype}	Blank Legal Folders,Folders,9 1/2 x 14 1/2,Natural Linen,BID,remarketing	in stock	2016-01-04 10:26:47						
LF-118-250	Legal Size Folder - Pack of 250	Legal Size folders with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and the right pocket features card slits to securely hold and display standard size business cards (3 1/2" x 2"). Both pockets are also die-cut in a v-split style to prevent buckling when opening and closing the covers. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look. This folder is available in a wide variety of colors, textures and cover stocks with an assortment of printing options.=	https://www.folders.com/legal-folders/legal-size-folder?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=LF-118		706.95	14.5 inches	9.0 inches	0.0 pounds	https://www.folders.com/images/products/detail/LF-118.jpg?ts=10239123	Folders.com	646223061888	LF-118-250	Folder	Office Supplies > Filing & Organization > File Folders	250	new	USD	https://www.folders.com/legal-folders/legal-size-folder	https%3A%2F%2Fwww%2Efolders%2Ecom%2Flegal-folders%2Flegal-size-folder	adtype={adtype}	Legal Folders,Folders,9" x 14.5",N/A,BID,remarketing	in stock	2017-05-24 16:59:08						
LF-118-DB100-25	Legal Size Folders - Burgundy Red Linen  - Two Pockets - Pack of 25	Legal Size folders in Burgundy Linen with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and the right pocket features card slits to securely hold and display standard size business cards (3 1/2" x 2"). Both pockets are also die-cut in a v-split style to prevent buckling when opening and closing the covers. This folder is created from thick, durable 100lb. cover stock in a classic, deep red color with a high-quality linen texture. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/blank-legal-folders/9-x-14-1-2-legal-size-folders-burgundy-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=LF-118-DB100	Red	93.95	14.5 inches	9.0 inches	4.0 pounds	https://www.folders.com/images/products/detail/LF-118-DB100.jpg?ts=10239123	Folders.com	646223061895	LF-118-DB100-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-legal-folders/9-x-14-1-2-legal-size-folders-burgundy-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-legal-folders%2F9-x-14-1-2-legal-size-folders-burgundy-linen	adtype={adtype}	Blank Legal Folders,Folders,9 x 14 1/2,Burgundy Linen,BID,remarketing	in stock	2017-04-07 06:22:19						
LF-118-DDBLK100-25	Legal Size Folders - Black Linen - Two Pockets - Pack of 25	Legal Size folders in Black Linen with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and the right pocket features card slits to securely hold and display standard size business cards (3 1/2" x 2"). Both pockets are also die-cut in a v-split style to prevent buckling when opening and closing the covers. This folder is created from thick, durable 100lb. cover stock in a dark black color with a high-quality linen texture. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/blank-legal-folders/9-x-14-1-2-legal-size-folders-black-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=LF-118-DDBLK100	Black	93.95	14.5 inches	9.0 inches	4.0 pounds	https://www.folders.com/images/products/detail/LF-118-DDBLK100.jpg?ts=10239123	Folders.com	646223061901	LF-118-DDBLK100-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-legal-folders/9-x-14-1-2-legal-size-folders-black-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-legal-folders%2F9-x-14-1-2-legal-size-folders-black-linen	adtype={adtype}	Blank Legal Folders,Folders,9 x 14 1/2,Black Linen,BID,remarketing	in stock	2017-04-07 06:22:19						
LF-118-DDBLU100-25	Legal Size Folders - Blue Linen - Two Pockets - Pack of 25	Legal Size folders in Nautical Blue Linen with a standard two pocket design measure 9" x 14 1/2" and are perfect for holding legal size 8 1/2" x 14" paper and documents used by attorneys, mortgage lenders, title companies and other agencies that work with legal documents. The two interior pockets measure 4" in height and the right pocket features card slits to securely hold and display standard size business cards (3 1/2" x 2"). Both pockets are also die-cut in a v-split style to prevent buckling when opening and closing the covers. This folder is created from thick, durable 100lb. cover stock in a deep blue color with a high-quality linen texture. The square corners of this legal size presentation folder were expertly die-cut for a clean, professional look.	https://www.folders.com/blank-legal-folders/9-x-14-1-2-legal-size-folders-nautical-blue-linen?utm_source=gbase&utm_medium=cpc&utm_campaign=gbase&CS_003=2521211&CS_010=LF-118-DDBLU100	Blue	39.95	14.5 inches	9.0 inches	4.0 pounds	https://www.folders.com/images/products/detail/LF-118-DDBLU100.jpg?ts=10239123	Folders.com	646223061918	LF-118-DDBLU100-25	Folder	Office Supplies > Filing & Organization > File Folders	25	new	USD	https://www.folders.com/blank-legal-folders/9-x-14-1-2-legal-size-folders-nautical-blue-linen	https%3A%2F%2Fwww%2Efolders%2Ecom%2Fblank-legal-folders%2F9-x-14-1-2-legal-size-folders-nautical-blue-linen	adtype={adtype}	Blank Legal Folders,Folders,9 x 14 1/2,Nautical Blue Linen,BID,remarketing	in stock	2017-04-07 06:22:18						
